device_id,timestamp,room_temp_c,setpoint_c,ambient_temp_c,compressor_state,power_watt,mode
DVC-105,2026-06-12 22:30:00,25.91,26.0,29.33,0,62.0,OFF
DVC-104,2026-06-01 18:00:00,24.61,24.0,35.37,0,48.6,FAN
DVC-103,2026-06-02 01:15:00,25.52,26.0,25.6,0,49.7,OFF
DVC-105,2026-06-09 00:00:00,26.59,26.0,27.56,0,26.5,OFF
DVC-101,2026-06-05 04:45:00,26.13,26.0,25.38,0,44.4,OFF
DVC-105,2026-06-13 23:45:00,26.24,26.0,27.08,0,49.3,OFF
DVC-104,2026-06-06 08:00:00,26.14,26.0,29.6,1,1234.1,COOL
DVC-104,2026-06-07 16:00:00,24.26,24.0,37.41,1,1532.6,COOL
DVC-102,2026-06-05 09:45:00,25.07,24.0,32.23,1,1519.3,COOL
DVC-101,2026-06-12 01:30:00,26.28,26.0,25.18,0,31.2,OFF
DVC-104,2026-06-08 15:30:00,24.7,24.0,37.21,0,43.1,FAN
DVC-103,2026-06-12 16:45:00,24.49,24.0,37.06,0,45.7,FAN
DVC-102,2026-06-05 21:30:00,24.84,26.0,29.67,0,60.7,FAN
DVC-104,2026-06-08 08:15:00,26.09,26.0,30.03,1,1408.0,COOL
DVC-102,2026-06-08 20:00:00,23.94,24.0,32.95,1,1315.3,COOL
DVC-105,2026-06-03 21:30:00,24.87,26.0,29.82,0,44.1,FAN
DVC-101,2026-06-06 03:15:00,26.38,26.0,25.29,0,36.0,OFF
DVC-102,2026-06-04 09:45:00,25.22,24.0,32.41,1,1473.1,COOL
DVC-102,2026-06-07 17:45:00,24.52,24.0,36.62,0,49.2,FAN
DVC-101,2026-06-12 08:30:00,26.14,26.0,29.86,0,44.4,FAN
DVC-102,2026-06-03 06:15:00,26.61,26.0,27.0,0,37.2,OFF
DVC-104,2026-06-09 06:30:00,23.5,26.0,27.59,0,53.9,OFF
DVC-105,2026-06-09 03:15:00,25.95,26.0,25.87,0,44.6,OFF
DVC-102,2026-06-08 11:45:00,24.49,24.0,34.79,0,29.3,FAN
DVC-102,2026-06-07 12:15:00,24.04,24.0,35.48,1,1050.0,COOL
DVC-102,2026-06-06 07:45:00,26.49,26.0,30.15,0,52.3,OFF
DVC-104,2026-06-02 23:15:00,26.71,26.0,27.21,0,38.0,OFF
DVC-102,2026-06-13 16:30:00,24.26,24.0,36.43,1,1206.4,COOL
DVC-101,2026-06-13 22:45:00,25.92,26.0,28.03,0,57.3,OFF
DVC-104,2026-06-02 13:45:00,24.62,24.0,36.3,0,40.0,FAN
DVC-101,2026-06-05 20:15:00,24.14,24.0,31.9,1,1365.2,COOL
DVC-101,2026-06-12 12:45:00,24.25,24.0,35.51,1,1207.8,COOL
DVC-105,2026-06-10 01:30:00,25.57,26.0,25.3,0,45.4,OFF
DVC-102,2026-06-07 08:00:00,26.33,26.0,28.83,0,50.9,FAN
DVC-103,2026-06-11 08:00:00,26.36,26.0,30.27,1,1276.2,COOL
DVC-103,2026-06-09 09:00:00,25.93,24.0,31.88,1,1349.7,COOL
DVC-104,2026-06-04 18:15:00,24.66,24.0,35.22,0,44.0,FAN
DVC-105,2026-06-10 19:15:00,24.45,24.0,34.42,1,1465.8,COOL
DVC-101,2026-06-11 09:30:00,25.57,24.0,31.86,1,4857.3,COOL
DVC-105,2026-06-01 12:15:00,24.19,24.0,36.04,1,1289.6,COOL
DVC-101,2026-06-03 06:15:00,25.09,26.0,27.85,0,59.6,OFF
DVC-103,2026-06-09 22:45:00,25.81,26.0,29.32,0,56.6,OFF
DVC-105,2026-06-05 11:00:00,24.17,24.0,34.94,1,1289.6,COOL
DVC-102,2026-06-08 05:30:00,25.82,26.0,27.22,0,44.8,OFF
DVC-102,2026-06-05 14:30:00,24.45,24.0,36.58,1,1536.1,COOL
DVC-103,2026-06-11 01:00:00,25.89,26.0,24.79,0,32.6,OFF
DVC-101,2026-06-07 17:15:00,24.42,24.0,35.9,0,56.4,FAN
DVC-104,2026-06-10 17:00:00,23.5,24.0,36.28,0,52.4,FAN
DVC-104,2026-06-07 06:15:00,26.51,26.0,27.14,0,28.9,OFF
DVC-104,2026-06-06 03:15:00,26.13,26.0,26.23,0,33.7,OFF
DVC-103,2026-06-06 18:45:00,24.64,24.0,34.57,0,50.9,FAN
DVC-101,2026-06-10 15:15:00,24.18,24.0,38.12,1,1186.6,COOL
DVC-101,2026-06-02 21:30:00,25.11,26.0,29.97,0,43.4,FAN
DVC-101,2026-06-09 10:45:00,24.49,24.0,33.31,0,48.0,FAN
DVC-105,2026-06-05 18:30:00,24.35,24.0,35.56,1,1455.0,COOL
DVC-105,2026-06-07 22:00:00,25.73,26.0,30.5,0,50.6,OFF
DVC-105,2026-06-09 14:45:00,24.63,24.0,36.87,0,40.6,FAN
DVC-102,2026-06-14 23:30:00,25.86,26.0,27.15,0,52.6,OFF
DVC-103,2026-06-06 11:15:00,24.25,24.0,33.69,1,1131.5,COOL
DVC-104,2026-06-07 05:45:00,26.24,26.0,26.34,0,31.4,OFF
DVC-102,2026-06-12 18:45:00,23.98,24.0,34.36,1,1318.0,COOL
DVC-104,2026-06-14 00:45:00,23.5,26.0,26.0,0,35.4,OFF
DVC-101,2026-06-05 13:45:00,24.18,24.0,36.94,1,1360.3,COOL
DVC-105,2026-06-03 02:15:00,25.68,26.0,24.89,0,36.3,OFF
DVC-105,2026-06-12 21:15:00,25.27,26.0,30.79,0,38.6,FAN
DVC-103,2026-06-03 11:30:00,24.23,24.0,34.54,1,1411.7,COOL
DVC-101,2026-06-04 06:00:00,25.07,26.0,27.8,0,53.0,OFF
DVC-104,2026-06-13 20:15:00,23.5,24.0,32.82,1,1429.7,COOL
DVC-101,2026-06-11 19:15:00,24.28,24.0,33.32,1,1307.0,COOL
DVC-102,2026-06-01 10:45:00,24.03,24.0,33.76,1,1560.9,COOL
DVC-105,2026-06-01 19:45:00,24.47,24.0,31.98,0,41.0,FAN
DVC-104,2026-06-09 22:45:00,23.5,26.0,27.85,0,19.6,OFF
DVC-104,2026-06-05 12:15:00,24.2,24.0,35.67,1,1502.1,COOL
DVC-103,2026-06-14 17:45:00,24.57,24.0,34.27,0,47.9,FAN
DVC-104,2026-06-07 01:30:00,26.7,26.0,25.91,0,28.9,OFF
DVC-101,2026-06-10 08:30:00,26.22,26.0,30.5,1,1215.0,COOL
DVC-103,2026-06-03 22:30:00,25.3,26.0,28.85,0,43.3,OFF
DVC-102,2026-06-14 11:00:00,24.14,24.0,33.89,1,1374.1,COOL
DVC-101,2026-06-12 04:30:00,25.99,26.0,24.91,0,47.7,OFF
DVC-102,2026-06-04 16:30:00,24.3,24.0,35.22,1,1211.6,COOL
DVC-101,2026-06-14 07:00:00,25.36,26.0,27.64,0,40.9,OFF
DVC-102,2026-06-03 14:00:00,24.01,24.0,36.69,1,1493.9,COOL
DVC-103,2026-06-01 10:45:00,24.54,24.0,33.93,0,32.0,FAN
DVC-104,2026-06-13 02:00:00,23.5,26.0,24.3,0,38.2,OFF
DVC-104,2026-06-10 04:30:00,23.5,26.0,25.4,0,47.6,OFF
DVC-104,2026-06-04 00:00:00,26.06,26.0,26.49,0,41.2,OFF
DVC-101,2026-06-08 07:30:00,25.74,26.0,28.09,0,55.5,OFF
DVC-102,2026-06-14 18:15:00,23.96,24.0,35.03,1,1390.0,COOL
DVC-101,2026-06-10 00:00:00,26.4,26.0,26.34,0,49.4,OFF
DVC-103,2026-06-11 23:30:00,25.54,26.0,27.32,0,49.5,OFF
DVC-103,2026-06-10 14:45:00,24.49,24.0,37.2,0,66.7,FAN
DVC-104,2026-06-04 02:30:00,25.98,26.0,25.35,0,34.9,OFF
DVC-101,2026-06-14 17:45:00,24.79,24.0,36.23,0,47.3,FAN
DVC-105,2026-06-13 15:45:00,24.29,24.0,36.38,0,51.4,FAN
DVC-104,2026-06-01 05:30:00,26.6,26.0,25.99,0,45.2,OFF
DVC-101,2026-06-08 20:15:00,24.31,24.0,33.4,1,1275.5,COOL
DVC-101,2026-06-14 05:00:00,25.39,26.0,26.19,0,34.7,OFF
DVC-102,2026-06-02 16:15:00,24.32,24.0,35.83,1,1533.9,COOL
DVC-101,2026-06-02 04:15:00,25.14,26.0,24.45,0,42.8,OFF
DVC-105,2026-06-14 00:30:00,26.48,26.0,26.52,0,63.4,OFF
DVC-105,2026-06-10 12:00:00,24.12,24.0,34.25,1,1509.9,COOL
DVC-105,2026-06-07 09:45:00,25.53,24.0,32.9,1,1404.3,COOL
DVC-105,2026-06-02 18:15:00,24.3,24.0,34.65,1,1217.9,COOL
DVC-104,2026-06-02 02:15:00,26.14,26.0,24.74,0,28.9,OFF
DVC-104,2026-06-13 12:00:00,23.5,24.0,34.56,1,1172.2,COOL
DVC-104,2026-06-04 09:00:00,25.96,24.0,30.74,1,1391.6,COOL
DVC-105,2026-06-02 16:45:00,24.49,24.0,37.01,0,46.1,FAN
DVC-105,2026-06-13 06:00:00,26.23,26.0,26.11,0,38.0,OFF
DVC-105,2026-06-08 12:45:00,24.53,24.0,36.07,1,1409.6,COOL
DVC-101,2026-06-09 08:00:00,26.05,26.0,28.94,0,57.7,FAN
DVC-101,2026-06-02 11:15:00,-99.0,24.0,33.74,1,1540.9,COOL
DVC-102,2026-06-08 21:45:00,24.92,26.0,29.62,0,40.1,FAN
DVC-101,2026-06-03 11:30:00,24.01,24.0,34.02,1,1442.3,COOL
DVC-101,2026-06-05 20:30:00,24.13,24.0,31.61,0,32.2,FAN
DVC-104,2026-06-10 20:00:00,23.5,24.0,33.08,1,1272.4,COOL
DVC-103,2026-06-02 08:00:00,26.61,26.0,29.39,1,1169.6,COOL
DVC-104,2026-06-09 19:45:00,23.5,24.0,33.36,0,51.1,FAN
DVC-103,2026-06-03 02:30:00,26.08,26.0,24.37,0,52.4,OFF
DVC-101,2026-06-04 16:30:00,24.54,24.0,37.18,1,1692.9,COOL
DVC-101,2026-06-14 09:45:00,25.05,24.0,32.16,1,1170.4,COOL
DVC-104,2026-06-12 09:30:00,23.5,24.0,32.27,1,1548.5,COOL
DVC-105,2026-06-12 14:00:00,24.27,24.0,37.33,1,1403.4,COOL
DVC-105,2026-06-10 02:15:00,25.51,26.0,24.64,0,52.7,OFF
DVC-101,2026-06-06 14:00:00,24.25,24.0,36.47,1,1260.6,COOL
DVC-102,2026-06-07 03:30:00,26.02,26.0,26.25,0,29.4,OFF
DVC-102,2026-06-13 00:00:00,25.48,26.0,26.18,0,36.3,OFF
DVC-101,2026-06-09 07:00:00,25.64,26.0,28.6,0,55.6,OFF
DVC-101,2026-06-01 10:45:00,24.63,24.0,33.79,0,35.7,FAN
DVC-103,2026-06-04 23:45:00,26.2,26.0,28.08,0,55.2,OFF
DVC-101,2026-06-01 19:30:00,24.57,24.0,33.67,0,38.8,FAN
DVC-103,2026-06-11 14:45:00,24.03,24.0,36.59,1,1212.6,COOL
DVC-103,2026-06-12 14:45:00,24.33,24.0,36.55,1,1181.4,COOL
DVC-104,2026-06-11 22:30:00,23.5,26.0,28.18,0,48.2,OFF
DVC-103,2026-06-12 02:00:00,25.66,26.0,25.13,0,48.8,OFF
DVC-103,2026-06-09 14:00:00,24.46,24.0,36.49,1,1285.7,COOL
DVC-103,2026-06-09 02:15:00,26.29,26.0,24.95,0,30.3,OFF
DVC-105,2026-06-14 11:30:00,24.84,24.0,34.88,0,28.4,FAN
DVC-102,2026-06-02 07:00:00,26.14,26.0,26.9,0,52.7,OFF
DVC-105,2026-06-01 18:00:00,24.67,24.0,35.08,0,58.1,FAN
DVC-103,2026-06-05 18:45:00,24.22,24.0,33.66,1,1187.3,COOL
DVC-102,2026-06-11 05:15:00,25.02,26.0,25.59,0,33.7,OFF
DVC-102,2026-06-07 15:15:00,24.19,24.0,36.61,1,1359.3,COOL
DVC-102,2026-06-05 07:15:00,25.76,26.0,29.49,0,47.3,OFF
DVC-101,2026-06-07 10:00:00,24.96,24.0,32.98,1,1252.1,COOL
DVC-102,2026-06-06 20:00:00,24.2,24.0,33.03,1,1324.1,COOL
DVC-102,2026-06-04 11:45:00,24.09,24.0,35.46,1,1522.8,COOL
DVC-101,2026-06-02 20:45:00,24.28,24.0,31.56,0,21.7,FAN
DVC-102,2026-06-05 04:45:00,25.79,26.0,25.02,0,51.7,OFF
DVC-105,2026-06-12 13:30:00,24.77,24.0,36.2,0,45.1,FAN
DVC-102,2026-06-06 11:15:00,24.11,24.0,32.72,1,1561.0,COOL
DVC-104,2026-06-09 20:00:00,23.5,24.0,32.13,1,1258.3,COOL
DVC-103,2026-06-02 09:45:00,25.2,24.0,32.31,1,1451.8,COOL
DVC-101,2026-06-11 21:45:00,25.49,26.0,30.16,0,46.1,FAN
DVC-104,2026-06-08 11:45:00,24.47,24.0,35.62,1,1332.6,COOL
DVC-102,2026-06-04 16:00:00,24.81,24.0,37.86,0,61.4,FAN
DVC-101,2026-06-01 21:15:00,24.87,26.0,30.9,0,47.1,FAN
DVC-104,2026-06-08 16:15:00,24.6,24.0,35.81,0,53.3,FAN
DVC-102,2026-06-05 04:15:00,25.84,26.0,24.47,0,45.7,OFF
DVC-102,2026-06-03 10:00:00,25.01,24.0,31.45,1,1303.1,COOL
DVC-105,2026-06-05 19:45:00,24.21,24.0,32.05,1,1142.7,COOL
DVC-102,2026-06-04 16:45:00,24.65,24.0,35.47,0,34.2,FAN
DVC-102,2026-06-02 02:30:00,25.68,26.0,24.87,0,36.5,OFF
DVC-104,2026-06-10 12:30:00,23.5,24.0,34.84,0,28.6,FAN
DVC-104,2026-06-04 05:45:00,25.92,26.0,25.93,0,45.0,OFF
DVC-103,2026-06-01 05:30:00,25.84,26.0,25.59,0,52.0,OFF
DVC-102,2026-06-10 06:15:00,25.64,26.0,26.58,0,39.4,OFF
DVC-102,2026-06-10 13:15:00,24.42,24.0,36.8,1,1233.7,COOL
DVC-103,2026-06-12 04:45:00,25.79,26.0,25.86,0,57.6,OFF
DVC-103,2026-06-01 15:00:00,24.18,24.0,35.96,1,1387.4,COOL
DVC-101,2026-06-02 14:45:00,24.31,24.0,38.05,1,1161.9,COOL
DVC-102,2026-06-04 13:30:00,24.45,24.0,36.19,1,1455.2,COOL
DVC-104,2026-06-11 07:45:00,23.5,26.0,29.1,0,61.0,OFF
DVC-101,2026-06-12 07:00:00,26.47,26.0,28.07,0,49.5,OFF
DVC-103,2026-06-06 19:30:00,24.27,24.0,33.26,1,1410.2,COOL
DVC-103,2026-06-04 18:45:00,24.1,24.0,34.94,1,1220.6,COOL
DVC-101,2026-06-07 18:45:00,24.15,24.0,34.23,1,1523.6,COOL
DVC-101,2026-06-10 09:30:00,25.79,24.0,31.69,1,1380.6,COOL
DVC-101,2026-06-12 13:00:00,24.86,24.0,36.98,0,28.0,FAN
DVC-103,2026-06-08 20:15:00,24.47,24.0,32.44,1,1321.8,COOL
DVC-102,2026-06-10 09:00:00,26.17,24.0,31.5,1,1199.9,COOL
DVC-103,2026-06-06 18:30:00,24.24,24.0,34.48,1,1211.1,COOL
DVC-101,2026-06-11 01:30:00,25.75,26.0,25.3,0,41.7,OFF
DVC-104,2026-06-12 05:15:00,23.5,26.0,26.3,0,43.9,OFF
DVC-102,2026-06-07 05:45:00,25.96,26.0,25.83,0,40.5,OFF
DVC-103,2026-06-14 14:00:00,24.23,24.0,36.43,1,1532.4,COOL
DVC-105,2026-06-13 03:30:00,26.0,26.0,26.65,0,40.0,OFF
DVC-104,2026-06-08 10:45:00,24.13,24.0,34.09,1,1525.5,COOL
DVC-105,2026-06-07 19:45:00,24.53,24.0,32.37,0,51.2,FAN
DVC-105,2026-06-14 19:30:00,24.47,24.0,33.08,0,40.2,FAN
DVC-101,2026-06-08 17:30:00,24.67,24.0,35.15,0,43.8,FAN
DVC-103,2026-06-08 19:00:00,24.32,24.0,34.21,0,41.4,FAN
DVC-105,2026-06-03 10:30:00,25.03,24.0,33.04,1,1429.2,COOL
DVC-105,2026-06-12 13:15:00,24.2,24.0,36.8,1,1377.6,COOL
DVC-102,2026-06-11 14:00:00,23.95,24.0,36.33,1,1337.0,COOL
DVC-101,2026-06-03 08:00:00,25.8,26.0,29.5,0,42.0,FAN
DVC-102,2026-06-03 02:45:00,26.46,26.0,24.6,0,57.0,OFF
DVC-104,2026-06-04 22:00:00,25.27,26.0,29.59,0,26.9,OFF
DVC-101,2026-06-03 02:45:00,25.64,26.0,25.4,0,38.8,OFF
DVC-105,2026-06-06 06:15:00,25.9,26.0,27.43,0,37.3,OFF
DVC-101,2026-06-03 08:15:00,25.78,26.0,29.97,0,41.7,FAN
DVC-101,2026-06-04 11:15:00,24.48,24.0,33.73,1,1563.3,COOL
DVC-102,2026-06-04 18:00:00,24.5,24.0,35.43,0,36.9,FAN
DVC-104,2026-06-01 23:15:00,26.01,26.0,27.38,0,37.2,OFF
DVC-105,2026-06-03 08:15:00,26.16,26.0,30.42,1,1361.7,COOL
DVC-101,2026-06-07 23:30:00,26.05,26.0,27.82,0,55.0,OFF
DVC-103,2026-06-06 17:00:00,24.56,24.0,36.07,0,47.8,FAN
DVC-101,2026-06-04 23:15:00,26.0,26.0,28.45,0,59.0,OFF
DVC-102,2026-06-08 15:45:00,24.49,24.0,36.99,0,42.6,FAN
DVC-104,2026-06-03 17:30:00,24.46,24.0,35.77,1,1342.8,COOL
DVC-102,2026-06-02 07:45:00,26.49,26.0,29.0,0,70.3,OFF
DVC-104,2026-06-14 08:30:00,23.5,26.0,30.45,1,1293.8,COOL
DVC-103,2026-06-11 15:30:00,24.17,24.0,37.86,1,1416.5,COOL
DVC-104,2026-06-13 01:30:00,23.5,26.0,25.4,0,45.3,OFF
DVC-103,2026-06-02 04:45:00,25.79,26.0,25.27,0,39.5,OFF
DVC-103,2026-06-05 13:00:00,24.04,24.0,36.25,1,1589.9,COOL
DVC-104,2026-06-06 14:45:00,24.37,24.0,38.74,1,1391.5,COOL
DVC-104,2026-06-12 06:00:00,23.5,26.0,26.0,0,40.0,OFF
DVC-102,2026-06-13 03:30:00,25.56,26.0,25.05,0,40.3,OFF
DVC-101,2026-06-04 21:15:00,24.67,26.0,31.11,0,47.0,FAN
DVC-101,2026-06-10 11:15:00,24.71,24.0,33.69,0,42.4,FAN
DVC-105,2026-06-12 16:30:00,24.86,24.0,36.39,0,65.4,FAN
DVC-102,2026-06-11 08:00:00,26.09,26.0,30.45,0,45.5,FAN
DVC-102,2026-06-06 23:15:00,26.31,26.0,28.12,0,39.4,OFF
DVC-101,2026-06-09 23:00:00,25.93,26.0,27.41,0,41.8,OFF
DVC-102,2026-06-09 23:00:00,26.02,26.0,28.16,0,48.4,OFF
DVC-104,2026-06-01 12:00:00,24.17,24.0,36.07,1,1472.8,COOL
DVC-105,2026-06-01 17:45:00,24.08,24.0,35.74,1,1403.0,COOL
DVC-103,2026-06-01 11:30:00,24.44,24.0,37.07,0,44.6,FAN
DVC-105,2026-06-11 16:30:00,24.59,24.0,36.54,0,39.9,FAN
DVC-102,2026-06-11 20:15:00,24.16,24.0,31.58,1,1299.1,COOL
DVC-101,2026-06-03 16:30:00,24.08,24.0,36.46,1,1219.8,COOL
DVC-104,2026-06-09 07:30:00,23.5,26.0,28.32,0,38.1,OFF
DVC-101,2026-06-11 04:15:00,25.18,26.0,25.07,0,50.5,OFF
DVC-104,2026-06-01 00:30:00,26.86,26.0,26.95,0,53.2,OFF
DVC-105,2026-06-07 03:30:00,25.96,26.0,24.85,0,58.1,OFF
DVC-102,2026-06-03 00:45:00,26.58,26.0,26.74,0,36.3,OFF
DVC-102,2026-06-03 04:45:00,26.3,26.0,25.04,0,50.4,OFF
DVC-104,2026-06-01 22:15:00,25.54,26.0,28.83,0,51.1,OFF
DVC-104,2026-06-08 02:30:00,26.71,26.0,25.89,0,46.2,OFF
DVC-101,2026-06-12 09:45:00,25.23,24.0,32.91,1,1191.2,COOL
DVC-105,2026-06-06 21:15:00,25.04,26.0,30.42,0,41.9,FAN
DVC-102,2026-06-14 19:15:00,24.15,24.0,32.94,1,1327.6,COOL
DVC-101,2026-06-13 20:00:00,24.32,24.0,31.84,0,44.5,FAN
DVC-105,2026-06-08 18:45:00,24.24,24.0,33.5,1,1279.8,COOL
DVC-101,2026-06-05 07:30:00,26.06,26.0,28.53,0,42.0,OFF
DVC-104,2026-06-13 00:45:00,23.5,26.0,26.64,0,45.0,OFF
DVC-101,2026-06-13 15:00:00,24.26,24.0,36.89,1,1296.7,COOL
DVC-104,2026-06-03 15:00:00,24.64,24.0,37.73,0,31.6,FAN
DVC-103,2026-06-12 16:00:00,24.58,24.0,37.08,0,46.1,FAN
DVC-101,2026-06-12 03:45:00,25.87,26.0,24.45,0,53.9,OFF
DVC-103,2026-06-03 03:30:00,25.88,26.0,24.95,0,32.5,OFF
DVC-105,2026-06-12 23:30:00,26.09,26.0,27.46,0,56.0,OFF
DVC-101,2026-06-10 23:00:00,26.06,26.0,27.71,0,44.6,OFF
DVC-105,2026-06-10 11:15:00,24.39,24.0,34.46,1,1431.6,COOL
DVC-102,2026-06-02 00:30:00,25.99,26.0,25.8,0,49.5,OFF
DVC-104,2026-06-12 10:30:00,23.5,24.0,33.35,1,1236.4,COOL
DVC-104,2026-06-05 14:45:00,24.91,24.0,37.34,0,51.6,FAN
DVC-103,2026-06-04 19:30:00,24.65,24.0,33.71,0,40.1,FAN
DVC-102,2026-06-11 00:15:00,26.13,26.0,25.46,0,40.5,OFF
DVC-104,2026-06-03 12:30:00,24.44,24.0,35.5,1,1374.8,COOL
DVC-104,2026-06-11 07:30:00,23.5,26.0,27.71,0,43.3,OFF
DVC-102,2026-06-11 11:30:00,24.75,24.0,34.55,0,51.1,FAN
DVC-102,2026-06-10 22:00:00,25.47,26.0,27.8,0,40.8,OFF
DVC-105,2026-06-13 17:30:00,24.21,24.0,36.12,1,1239.6,COOL
DVC-103,2026-06-05 01:00:00,26.31,26.0,25.7,0,37.8,OFF
DVC-104,2026-06-13 15:45:00,23.5,24.0,36.71,1,1352.2,COOL
DVC-101,2026-06-02 13:15:00,24.39,24.0,36.48,0,51.5,FAN
DVC-101,2026-06-03 01:15:00,25.84,26.0,25.38,0,46.1,OFF
DVC-101,2026-06-13 08:30:00,26.36,26.0,30.03,0,42.2,FAN
DVC-104,2026-06-13 08:00:00,23.5,26.0,29.13,1,1501.6,COOL
DVC-102,2026-06-06 14:30:00,24.39,24.0,36.19,1,1458.1,COOL
DVC-101,2026-06-09 00:45:00,25.71,26.0,26.83,0,4704.5,OFF
DVC-105,2026-06-02 21:30:00,24.93,26.0,30.53,0,62.6,FAN
DVC-104,2026-06-14 14:00:00,23.5,24.0,36.18,1,1309.5,COOL
DVC-102,2026-06-05 06:45:00,25.69,26.0,27.98,0,25.6,OFF
DVC-102,2026-06-02 08:45:00,26.08,26.0,30.83,1,1467.0,COOL
DVC-103,2026-06-11 13:15:00,24.76,24.0,36.31,0,43.9,FAN
DVC-105,2026-06-06 18:00:00,24.2,24.0,34.61,1,1243.6,COOL
DVC-104,2026-06-14 10:30:00,23.5,24.0,33.87,1,1219.1,COOL
DVC-101,2026-06-01 09:15:00,25.72,24.0,30.89,1,1353.4,COOL
DVC-103,2026-06-06 04:45:00,25.37,26.0,26.51,0,64.5,OFF
DVC-105,2026-06-10 10:45:00,24.27,24.0,34.73,1,1167.8,COOL
DVC-102,2026-06-01 04:45:00,26.6,26.0,25.67,0,47.4,OFF
DVC-104,2026-06-02 08:00:00,26.38,26.0,29.74,1,1331.8,COOL
DVC-101,2026-06-06 08:00:00,-99.0,26.0,29.51,1,1244.0,COOL
DVC-104,2026-06-01 06:00:00,26.88,26.0,26.48,0,43.7,OFF
DVC-104,2026-06-12 06:15:00,23.5,26.0,28.12,0,55.9,OFF
DVC-102,2026-06-04 03:45:00,25.78,26.0,24.56,0,46.2,OFF
DVC-104,2026-06-01 08:15:00,26.57,26.0,29.55,1,1297.1,COOL
DVC-103,2026-06-12 03:30:00,25.83,26.0,24.53,0,36.1,OFF
DVC-104,2026-06-03 18:30:00,24.68,24.0,34.87,0,54.9,FAN
DVC-102,2026-06-03 05:30:00,26.39,26.0,26.6,0,40.6,OFF
DVC-101,2026-06-07 10:30:00,24.34,24.0,32.93,1,1231.1,COOL
DVC-101,2026-06-01 17:15:00,24.18,24.0,35.87,1,1389.6,COOL
DVC-104,2026-06-02 07:45:00,26.78,26.0,28.46,0,34.6,OFF
DVC-102,2026-06-14 11:45:00,24.09,24.0,35.41,1,1503.3,COOL
DVC-105,2026-06-07 18:15:00,24.28,24.0,35.85,1,1372.6,COOL
DVC-103,2026-06-03 10:15:00,24.15,24.0,33.36,1,1417.6,COOL
DVC-102,2026-06-11 04:45:00,25.34,26.0,25.46,0,43.3,OFF
DVC-101,2026-06-10 18:15:00,24.64,24.0,34.9,0,34.7,FAN
DVC-101,2026-06-04 18:15:00,24.27,24.0,35.19,1,1465.7,COOL
DVC-101,2026-06-02 02:15:00,25.55,26.0,24.99,0,38.7,OFF
DVC-102,2026-06-01 21:45:00,24.8,26.0,30.71,0,46.3,FAN
DVC-105,2026-06-06 11:00:00,23.96,24.0,34.35,1,1458.9,COOL
DVC-103,2026-06-10 03:15:00,25.66,26.0,25.55,0,31.8,OFF
DVC-105,2026-06-02 10:45:00,24.01,24.0,33.39,1,1402.2,COOL
DVC-104,2026-06-10 05:30:00,23.5,26.0,26.94,0,39.9,OFF
DVC-101,2026-06-06 17:45:00,25.02,24.0,35.84,0,41.2,FAN
DVC-104,2026-06-08 13:15:00,24.34,24.0,35.53,1,1625.2,COOL
DVC-103,2026-06-09 20:15:00,24.75,24.0,32.52,0,46.8,FAN
DVC-102,2026-06-08 16:15:00,24.49,24.0,36.09,0,49.0,FAN
DVC-103,2026-06-10 00:45:00,26.33,26.0,25.24,0,36.4,OFF
DVC-104,2026-06-11 07:15:00,23.5,26.0,28.81,0,53.2,OFF
DVC-102,2026-06-03 06:00:00,26.57,26.0,26.89,0,67.7,OFF
DVC-101,2026-06-03 11:45:00,24.55,24.0,34.64,0,51.4,FAN
DVC-102,2026-06-01 23:30:00,25.65,26.0,26.98,0,43.3,OFF
DVC-102,2026-06-09 14:00:00,24.62,24.0,37.32,0,29.2,FAN
DVC-105,2026-06-02 06:45:00,26.39,26.0,28.28,0,57.2,OFF
DVC-103,2026-06-13 14:00:00,24.5,24.0,37.2,0,36.3,FAN
DVC-101,2026-06-14 06:15:00,25.25,26.0,27.27,0,59.1,OFF
DVC-104,2026-06-08 19:45:00,24.43,24.0,33.38,1,1173.7,COOL
DVC-103,2026-06-12 22:00:00,24.94,26.0,29.97,0,37.7,OFF
DVC-104,2026-06-07 03:45:00,26.23,26.0,24.43,0,39.1,OFF
DVC-102,2026-06-12 09:30:00,25.19,24.0,32.13,1,1322.9,COOL
DVC-101,2026-06-11 22:45:00,25.96,26.0,28.22,0,45.5,OFF
DVC-102,2026-06-10 05:30:00,25.68,26.0,25.66,0,46.5,OFF
DVC-105,2026-06-08 07:15:00,26.09,26.0,29.14,0,45.3,OFF
DVC-102,2026-06-01 02:15:00,26.96,26.0,24.38,0,60.3,OFF
DVC-101,2026-06-05 12:00:00,23.98,24.0,35.16,1,1423.3,COOL
DVC-104,2026-06-07 15:00:00,24.01,24.0,36.55,1,1356.2,COOL
DVC-105,2026-06-04 04:45:00,25.63,26.0,25.84,0,34.2,OFF
DVC-103,2026-06-11 13:30:00,24.49,24.0,36.93,1,1405.5,COOL
DVC-103,2026-06-13 02:45:00,25.67,26.0,23.05,0,42.5,OFF
DVC-105,2026-06-09 00:15:00,26.56,26.0,27.44,0,29.4,OFF
DVC-101,2026-06-07 16:15:00,24.75,24.0,37.1,0,58.5,FAN
DVC-101,2026-06-07 04:00:00,26.02,26.0,26.3,0,55.8,OFF
DVC-101,2026-06-11 04:30:00,25.1,26.0,24.61,0,3960.0,OFF
